"uuid","lat","lon","depth","time","name","provider"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023462","-110.709323","42.29","2019-05-05T13:53:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023486","-110.709357","42.29","2019-05-05T13:53:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02351","-110.709392","42.17","2019-05-05T13:53:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023546","-110.709443","42.06","2019-05-05T13:53:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023573","-110.709479","42.06","2019-05-05T13:53:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023596","-110.709513","42.06","2019-05-05T13:53:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02362","-110.709547","41.84","2019-05-05T13:53:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023644","-110.709582","41.84","2019-05-05T13:53:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023668","-110.709615","41.84","2019-05-05T13:53:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023693","-110.70965","41.72","2019-05-05T13:53:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023717","-110.709684","41.67","2019-05-05T13:53:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02374","-110.709718","41.61","2019-05-05T13:53:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023764","-110.709753","41.61","2019-05-05T13:53:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023799","-110.709805","41.61","2019-05-05T13:53:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023823","-110.709841","41.44","2019-05-05T13:53:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023847","-110.709878","41.39","2019-05-05T13:53:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023869","-110.709913","41.39","2019-05-05T13:53:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023892","-110.709949","41.39","2019-05-05T13:53:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023912","-110.709984","41.39","2019-05-05T13:53:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023945","-110.710039","41.39","2019-05-05T13:54:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.023968","-110.710074","41.39","2019-05-05T13:54:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02399","-110.710111","41.39","2019-05-05T13:54:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024011","-110.710147","41.39","2019-05-05T13:54:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024034","-110.710183","41.39","2019-05-05T13:54:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024055","-110.710219","41.39","2019-05-05T13:54:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024079","-110.710258","41.61","2019-05-05T13:54:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024112","-110.710314","41.61","2019-05-05T13:54:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024133","-110.71035","41.61","2019-05-05T13:54:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024156","-110.710386","41.61","2019-05-05T13:54:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024178","-110.710422","41.78","2019-05-05T13:54:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.0242","-110.710459","41.78","2019-05-05T13:54:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024224","-110.710496","41.84","2019-05-05T13:54:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024247","-110.710535","41.84","2019-05-05T13:54:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024284","-110.710591","42.06","2019-05-05T13:54:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024306","-110.710628","42.06","2019-05-05T13:54:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024331","-110.710664","42.12","2019-05-05T13:54:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024356","-110.710703","42.46","2019-05-05T13:54:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024379","-110.710739","42.51","2019-05-05T13:54:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024414","-110.710794","42.68","2019-05-05T13:54:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024438","-110.710829","42.74","2019-05-05T13:54:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024462","-110.710864","42.91","2019-05-05T13:54:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024486","-110.7109","42.96","2019-05-05T13:54:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02451","-110.710936","43.3","2019-05-05T13:54:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024535","-110.710974","43.47","2019-05-05T13:54:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02456","-110.711008","43.64","2019-05-05T13:54:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024583","-110.711041","43.86","2019-05-05T13:54:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024617","-110.711091","44.09","2019-05-05T13:55:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024641","-110.711126","44.31","2019-05-05T13:55:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024667","-110.711162","44.48","2019-05-05T13:55:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024691","-110.711196","44.76","2019-05-05T13:55:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024716","-110.71123","44.99","2019-05-05T13:55:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024739","-110.711266","45.27","2019-05-05T13:55:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024763","-110.711301","45.66","2019-05-05T13:55:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024789","-110.711338","45.77","2019-05-05T13:55:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024825","-110.711389","46.11","2019-05-05T13:55:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02485","-110.711422","46.45","2019-05-05T13:55:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024872","-110.711456","46.56","2019-05-05T13:55:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024898","-110.711489","46.79","2019-05-05T13:55:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024923","-110.711525","47.24","2019-05-05T13:55:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024948","-110.711559","47.35","2019-05-05T13:55:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024972","-110.711593","47.69","2019-05-05T13:55:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.024997","-110.711627","47.91","2019-05-05T13:55:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025032","-110.71168","48.31","2019-05-05T13:55:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02506","-110.711716","48.47","2019-05-05T13:55:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025084","-110.711752","49.04","2019-05-05T13:55:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025108","-110.711787","49.32","2019-05-05T13:55:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025131","-110.711824","49.66","2019-05-05T13:55:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025155","-110.711859","49.82","2019-05-05T13:55:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025179","-110.711897","50.39","2019-05-05T13:55:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025213","-110.71195","50.84","2019-05-05T13:55:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025236","-110.711986","51.57","2019-05-05T13:55:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025259","-110.712023","52.36","2019-05-05T13:55:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025292","-110.712079","53.65","2019-05-05T13:55:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025315","-110.712117","54.21","2019-05-05T13:55:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025337","-110.712154","54.55","2019-05-05T13:56:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025358","-110.712191","54.89","2019-05-05T13:56:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025381","-110.712227","55.34","2019-05-05T13:56:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.0254","-110.712263","55.9","2019-05-05T13:56:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025433","-110.712316","56.24","2019-05-05T13:56:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025454","-110.712352","56.91","2019-05-05T13:56:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025477","-110.712389","57.31","2019-05-05T13:56:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025499","-110.712425","57.7","2019-05-05T13:56:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025523","-110.712461","58.26","2019-05-05T13:56:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025546","-110.712493","58.37","2019-05-05T13:56:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025569","-110.712525","58.66","2019-05-05T13:56:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025594","-110.712558","58.82","2019-05-05T13:56:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025619","-110.712589","59.16","2019-05-05T13:56:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025655","-110.71263","59.39","2019-05-05T13:56:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025682","-110.712659","59.44","2019-05-05T13:56:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025708","-110.712686","59.78","2019-05-05T13:56:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025734","-110.712712","59.84","2019-05-05T13:56:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025762","-110.712737","59.89","2019-05-05T13:56:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025789","-110.712763","60.06","2019-05-05T13:56:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025817","-110.712786","60.23","2019-05-05T13:56:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025843","-110.712809","60.29","2019-05-05T13:56:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025883","-110.712842","60.29","2019-05-05T13:56:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02591","-110.712863","60.51","2019-05-05T13:56:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025938","-110.712885","60.51","2019-05-05T13:56:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025963","-110.712905","60.62","2019-05-05T13:56:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.025989","-110.712926","60.96","2019-05-05T13:56:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026013","-110.712947","61.02","2019-05-05T13:56:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026054","-110.71298","61.19","2019-05-05T13:57:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026077","-110.713","61.19","2019-05-05T13:57:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026103","-110.713023","61.52","2019-05-05T13:57:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026126","-110.713045","61.64","2019-05-05T13:57:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026153","-110.713066","61.75","2019-05-05T13:57:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026178","-110.713089","62.14","2019-05-05T13:57:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026201","-110.713112","62.31","2019-05-05T13:57:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026237","-110.713147","62.54","2019-05-05T13:57:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026261","-110.713172","62.76","2019-05-05T13:57:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026283","-110.713197","62.99","2019-05-05T13:57:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026305","-110.713222","63.38","2019-05-05T13:57:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026329","-110.713246","63.55","2019-05-05T13:57:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026351","-110.713274","63.89","2019-05-05T13:57:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026386","-110.713313","64.28","2019-05-05T13:57:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02641","-110.713342","64.39","2019-05-05T13:57:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026434","-110.713368","64.79","2019-05-05T13:57:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026457","-110.713398","65.24","2019-05-05T13:57:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026479","-110.713425","65.52","2019-05-05T13:57:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026503","-110.713454","65.74","2019-05-05T13:57:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026536","-110.713499","65.97","2019-05-05T13:57:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026559","-110.713529","66.31","2019-05-05T13:57:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02658","-110.713558","69.85","2019-05-05T13:57:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026603","-110.713586","73.0","2019-05-05T13:57:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026625","-110.713617","72.72","2019-05-05T13:57:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026648","-110.713645","72.89","2019-05-05T13:57:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02667","-110.713673","72.27","2019-05-05T13:57:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026694","-110.713703","70.41","2019-05-05T13:57:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026716","-110.713731","69.06","2019-05-05T13:57:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02675","-110.713772","69.57","2019-05-05T13:58:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026771","-110.7138","70.64","2019-05-05T13:58:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026794","-110.713828","71.09","2019-05-05T13:58:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026818","-110.713858","70.64","2019-05-05T13:58:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02684","-110.713885","70.75","2019-05-05T13:58:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026863","-110.713912","71.14","2019-05-05T13:58:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026885","-110.713939","71.48","2019-05-05T13:58:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026922","-110.713982","71.87","2019-05-05T13:58:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026947","-110.714009","72.21","2019-05-05T13:58:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02697","-110.714036","72.55","2019-05-05T13:58:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.026992","-110.714061","72.72","2019-05-05T13:58:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027015","-110.714086","73.73","2019-05-05T13:58:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027039","-110.714112","74.01","2019-05-05T13:58:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027063","-110.714136","73.73","2019-05-05T13:58:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027098","-110.714174","75.14","2019-05-05T13:58:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027123","-110.714199","76.71","2019-05-05T13:58:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027148","-110.714227","76.71","2019-05-05T13:58:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027173","-110.714251","76.94","2019-05-05T13:58:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027197","-110.714276","75.36","2019-05-05T13:58:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027224","-110.7143","76.15","2019-05-05T13:58:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027247","-110.714325","75.81","2019-05-05T13:58:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027282","-110.714363","76.43","2019-05-05T13:58:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027306","-110.71439","76.49","2019-05-05T13:58:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02733","-110.714416","76.66","2019-05-05T13:58:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027352","-110.714442","77.11","2019-05-05T13:58:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027376","-110.714467","77.44","2019-05-05T13:58:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027398","-110.714494","77.84","2019-05-05T13:58:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02742","-110.71452","78.01","2019-05-05T13:58:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027455","-110.714562","78.46","2019-05-05T13:59:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027477","-110.714587","78.68","2019-05-05T13:59:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027498","-110.714613","79.02","2019-05-05T13:59:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027519","-110.71464","79.58","2019-05-05T13:59:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027541","-110.714666","79.97","2019-05-05T13:59:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027564","-110.714694","80.26","2019-05-05T13:59:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027597","-110.714735","80.65","2019-05-05T13:59:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027619","-110.714761","80.76","2019-05-05T13:59:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027641","-110.714788","80.87","2019-05-05T13:59:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027661","-110.714815","81.16","2019-05-05T13:59:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027685","-110.714842","81.21","2019-05-05T13:59:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027719","-110.714882","81.27","2019-05-05T13:59:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027741","-110.714909","81.83","2019-05-05T13:59:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027763","-110.714935","81.94","2019-05-05T13:59:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027786","-110.714961","82.28","2019-05-05T13:59:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027808","-110.714987","82.79","2019-05-05T13:59:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027831","-110.715013","83.18","2019-05-05T13:59:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027853","-110.71504","85.43","2019-05-05T13:59:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027874","-110.715065","83.93","2019-05-05T13:59:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027906","-110.715104","84.38","2019-05-05T13:59:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027927","-110.715129","84.38","2019-05-05T13:59:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027948","-110.715155","85.28","2019-05-05T13:59:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027972","-110.715182","86.26","2019-05-05T13:59:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.027994","-110.715208","87.38","2019-05-05T13:59:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028017","-110.715235","87.61","2019-05-05T13:59:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02805","-110.715275","88.88","2019-05-05T13:59:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028072","-110.715302","89.33","2019-05-05T13:59:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028095","-110.71533","90.68","2019-05-05T13:59:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028129","-110.715369","91.28","2019-05-05T14:00:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028151","-110.715396","91.21","2019-05-05T14:00:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028174","-110.715422","91.43","2019-05-05T14:00:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028198","-110.715449","91.51","2019-05-05T14:00:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028221","-110.715475","91.73","2019-05-05T14:00:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028245","-110.715501","91.88","2019-05-05T14:00:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028269","-110.715529","92.11","2019-05-05T14:00:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028303","-110.715568","92.18","2019-05-05T14:00:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028328","-110.715594","92.48","2019-05-05T14:00:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028351","-110.715618","92.71","2019-05-05T14:00:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028376","-110.715645","93.01","2019-05-05T14:00:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.0284","-110.71567","93.23","2019-05-05T14:00:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028425","-110.715694","93.83","2019-05-05T14:00:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028447","-110.71572","94.43","2019-05-05T14:00:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028473","-110.715745","95.63","2019-05-05T14:00:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028497","-110.71577","95.63","2019-05-05T14:00:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028534","-110.715808","96.08","2019-05-05T14:00:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028558","-110.715833","96.68","2019-05-05T14:00:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.028583","-110.715858","96.91","2019-05-05T14:00:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","25.02861","-110.715885","97.36","2019-05-05T14:00:43","Tenacity","Rose Point"
